step,log_step_index,g11_reward,g10_reward,g11_reference_kl,g10_reference_kl,g11_kl_loss,g10_kl_loss,g11_response_len_mean_tokens,g10_response_len_mean_tokens,g11_response_len_max_tokens,g10_response_len_max_tokens,g11_rollout_time_s,g10_rollout_time_s,g11_tokens_per_gpu_s,g10_tokens_per_gpu_s,g11_longest_sample_tokens_s,g10_longest_sample_tokens_s,g11_ref_log_probs_time_s,g10_ref_log_probs_time_s,g11_actor_train_time_s,g10_actor_train_time_s,g11_actor_train_tokens_s,g10_actor_train_tokens_s,g11_train_time_s,g10_train_time_s,g11_step_time_s,g10_step_time_s,g11_mismatch_count,g10_mismatch_count,g11_max_abs_diff,g10_max_abs_diff,g11_active_tokens_mean,g10_active_tokens_mean,delta_g11_minus_g10_reward,delta_g11_minus_g10_reference_kl,delta_g11_minus_g10_kl_loss,delta_g11_minus_g10_response_len_mean_tokens,delta_g11_minus_g10_response_len_max_tokens,delta_g11_minus_g10_rollout_time_s,delta_g11_minus_g10_tokens_per_gpu_s,delta_g11_minus_g10_longest_sample_tokens_s,delta_g11_minus_g10_ref_log_probs_time_s,delta_g11_minus_g10_actor_train_time_s,delta_g11_minus_g10_actor_train_tokens_s,delta_g11_minus_g10_train_time_s,delta_g11_minus_g10_step_time_s,delta_g11_minus_g10_mismatch_count,delta_g11_minus_g10_max_abs_diff,delta_g11_minus_g10_active_tokens_mean
109,108,0.265625,0.3671875,0.0,0.0,0.0036583440378308296,0.07278694212436676,6648.640625,6302.21875,7168.0,7168.0,78.4008960723877,142.47200775146484,1356.8499255643808,707.7565733186157,91.42752645813859,50.311637444628495,22.711830139160156,23.884265899658203,119.99580383300781,91.24057841300964,7248.4034625946315,9046.808057962775,142.943528175354,115.36114382743835,241.37930250167847,277.93513226509094,0.0,2242.75,0.0,1.1905896663665771,6648.640625,6302.21875,-0.1015625,0.0,-0.06912859808653593,346.421875,0.0,-64.07111167907715,649.0933522457651,41.11588901351009,-1.1724357604980469,28.75522541999817,-1798.4045953681434,27.58238434791565,-36.555829763412476,-2242.75,-1.1905896663665771,346.421875
110,109,0.5078125,0.6015625,0.0,0.0,0.003844281192868948,0.08454635739326477,5916.3828125,5395.2109375,7168.0,7168.0,73.38776111602783,126.85289788246155,1289.8898066986521,680.4998264997059,97.67296196251604,56.50639535757137,21.3175847530365,20.496980667114258,109.59511208534241,78.31551432609558,7084.12068044991,9061.742186165131,131.14599871635437,99.04633665084839,224.72203755378723,246.22314834594727,0.0,2196.390625,0.0,1.0549137592315674,5916.3828125,5395.2109375,-0.09375,0.0,-0.08070207620039582,521.171875,0.0,-53.465136766433716,609.3899801989462,41.16656660494467,0.8206040859222412,31.279597759246826,-1977.6215057152212,32.09966206550598,-21.501110792160034,-2196.390625,-1.0549137592315674,521.171875
111,110,0.3984375,0.40625,0.0,0.0,0.0037394859828054905,0.07690070569515228,5876.3515625,5598.15625,7168.0,7168.0,72.65618538856506,134.25654125213623,1294.0622260468622,667.1592993877666,98.65643181878538,53.39032223791886,20.810767650604248,20.994709730148315,108.14483094215393,81.60544204711914,7136.919936680494,9021.604215744703,129.1892387866974,102.83570790290833,221.88037514686584,260.8293755054474,0.0,2145.6796875,0.0,1.0942015647888184,5876.3515625,5598.15625,-0.0078125,0.0,-0.07316121971234679,278.1953125,0.0,-61.60035586357117,626.9029266590956,45.26610958086652,-0.18394207954406738,26.53938889503479,-1884.6842790642086,26.353530883789062,-38.94900035858154,-2145.6796875,-1.0942015647888184,278.1953125
112,111,0.4921875,0.578125,0.0,0.0,0.0041178688406944275,0.0626387894153595,5888.8515625,5584.828125,7168.0,7168.0,75.1332848072052,130.23498678207397,1254.059705252821,686.1232316130543,95.40378832621725,55.038973605413915,21.348065853118896,21.84487509727478,109.73607134819031,84.08380460739136,7052.676394294511,8741.493126196961,131.3162682056427,106.16187047958374,226.4701223373413,256.62686371803284,0.0,1886.4765625,0.0,1.096635341644287,5888.8515625,5584.828125,-0.0859375,0.0,-0.05852092057466507,304.0234375,0.0,-55.101701974868774,567.9364736397667,40.36481472080334,-0.4968092441558838,25.65226674079895,-1688.8167319024506,25.15439772605896,-30.15674138069153,-1886.4765625,-1.096635341644287,304.0234375
113,112,0.6328125,0.7109375,0.0,0.0,0.004884717985987663,0.06804326176643372,4702.15625,4366.3046875,7168.0,7168.0,107.35833144187927,112.1139223575592,700.7793339330149,623.1239932646035,66.76705853872691,63.9349676585167,17.800419092178345,16.23530411720276,89.42784905433655,62.94965577125549,6937.659873973168,9172.901629490252,107.45944118499756,79.4152729511261,234.7709183692932,211.60994410514832,0.0,1562.3828125,0.0,0.8425335884094238,4702.15625,4366.3046875,-0.078125,0.0,-0.06315854378044605,335.8515625,0.0,-4.755590915679932,77.65534066841133,2.8320908802102167,1.565114974975586,26.478193283081055,-2235.241755517084,28.04416823387146,23.160974264144897,-1562.3828125,-0.8425335884094238,335.8515625
114,113,0.65625,0.6953125,0.0,0.0,0.004629327915608883,0.07933022081851959,5604.5234375,5288.921875,7168.0,7168.0,89.89357805252075,124.5242087841034,997.5392785857126,679.5686624013533,79.73873279147996,57.56310415453174,20.977179050445557,20.403534412384033,105.47219848632812,78.40679574012756,6976.350266325204,8869.307735835662,126.68039155006409,99.04354071617126,236.9314911365509,243.7873978614807,0.0,1854.8046875,0.0,1.1360549926757812,5604.5234375,5288.921875,-0.0390625,0.0,-0.07470089290291071,315.6015625,0.0,-34.63063073158264,317.9706161843593,22.17562863694822,0.5736446380615234,27.06540274620056,-1892.9574695104584,27.636850833892822,-6.85590672492981,-1854.8046875,-1.1360549926757812,315.6015625
115,114,0.8671875,0.921875,0.0,0.0,0.00558727839961648,0.0692211464047432,4352.390625,3797.921875,7168.0,7168.0,84.96411681175232,103.95403027534485,819.619536024737,584.5540556633163,84.36502689578379,68.95355553809692,18.346563577651978,13.890090942382812,86.33058023452759,55.44534134864807,6702.630729783677,9156.224628642827,104.9069550037384,69.56525826454163,209.9309949874878,193.42623114585876,0.0,1389.796875,0.0,0.7635071277618408,4352.390625,3797.921875,-0.0546875,0.0,-0.06363386800512671,554.46875,0.0,-18.98991346359253,235.06548036142078,15.411471357686864,4.456472635269165,30.885238885879517,-2453.5938988591497,35.34169673919678,16.50476384162903,-1389.796875,-0.7635071277618408,554.46875
116,115,0.296875,0.296875,0.0,0.0,0.003766424022614956,0.07239103317260742,6338.8125,6311.65625,7168.0,7168.0,73.88105297088623,142.58776187896729,1372.7606188824384,708.2410065859673,97.02081537501424,50.2707939695723,22.640639066696167,24.42678141593933,116.75765657424927,94.61723160743713,7124.295094694936,8754.642108286866,139.63363122940063,119.28190612792969,233.63447189331055,282.1760284900665,0.0,2161.8828125,0.0,1.2690949440002441,6338.8125,6311.65625,0.0,0.0,-0.06862460914999247,27.15625,0.0,-68.70670890808105,664.5196122964711,46.750021405441935,-1.786142349243164,22.140424966812134,-1630.3470135919297,20.351725101470947,-48.54155659675598,-2161.8828125,-1.2690949440002441,27.15625
117,116,0.4765625,0.5390625,0.0,0.0,0.004141475073993206,0.07835642248392105,5598.2421875,5325.9921875,7168.0,7168.0,90.53212594985962,125.76549816131592,989.3932574786608,677.5775252024681,79.1763136543367,56.994963680784736,20.555387020111084,20.913206815719604,104.41884303092957,80.19333505630493,7041.784592290499,8734.478987664072,125.20597791671753,101.34614181518555,235.91728138923645,246.9815230369568,0.0,1937.046875,0.0,1.111623764038086,5598.2421875,5325.9921875,-0.0625,0.0,-0.07421494740992785,272.25,0.0,-35.2333722114563,311.81573227619265,22.18134997355196,-0.3578197956085205,24.225507974624634,-1692.6943953735727,23.859836101531982,-11.064241647720337,-1937.046875,-1.111623764038086,272.25
118,117,0.6328125,0.6484375,0.0,0.0,0.004722542595118284,0.07317814975976944,5339.1328125,5184.84375,7168.0,7168.0,93.50070095062256,126.18199563026428,913.6415463357145,657.4432397081455,76.66252688079204,56.806836539529115,19.801528692245483,20.008702754974365,100.30531072616577,76.62986040115356,6996.728238208081,8900.707849778784,120.33820343017578,96.87278985977173,233.89962029457092,242.87260007858276,0.0,1711.234375,0.0,1.064851999282837,5339.1328125,5184.84375,-0.015625,0.0,-0.06845560716465116,154.2890625,0.0,-32.681294679641724,256.19830662756897,19.855690341262928,-0.20717406272888184,23.675450325012207,-1903.9796115707031,23.465413570404053,-8.97297978401184,-1711.234375,-1.064851999282837,154.2890625
119,118,0.2890625,0.3125,0.0,0.0,0.0036868329625576735,0.08272591978311539,6356.3515625,6191.8046875,7168.0,7168.0,76.31097459793091,143.1322956085205,1332.7260664124387,692.1489980916825,93.93144351473599,50.079543331053074,21.730194330215454,22.689363718032837,115.16589093208313,88.1476743221283,7236.977834795833,9216.249960619325,137.12897849082947,111.0741548538208,233.5460524559021,274.2335169315338,0.0,2177.4375,0.0,1.1932907104492188,6356.3515625,6191.8046875,-0.0234375,0.0,-0.07903908682055771,164.546875,0.0,-66.8213210105896,640.5770683207562,43.851900183682915,-0.9591693878173828,27.018216609954834,-1979.2721258234924,26.054823637008667,-40.687464475631714,-2177.4375,-1.1932907104492188,164.546875
120,119,0.8125,0.796875,0.0,0.0,0.005694529507309198,0.07402831315994263,5084.09375,4613.453125,7168.0,7168.0,84.07317590713501,116.60512018203735,967.555931155165,633.0360955399195,85.25906060593668,61.47242924504277,19.23640489578247,18.027021169662476,96.6011712551117,68.6473023891449,6990.515655515581,8959.565468624402,116.06756615638733,86.90587997436523,220.1521601676941,223.5569818019867,0.0,1559.484375,0.0,0.9745934009552002,5084.09375,4613.453125,0.015625,0.0,-0.06833378365263343,470.640625,0.0,-32.531944274902344,334.5198356152455,23.786631360893914,1.2093837261199951,27.953868865966797,-1969.0498131088207,29.161686182022095,-3.4048216342926025,-1559.484375,-0.9745934009552002,470.640625
121,120,0.375,0.4453125,0.0,0.0,0.004252546466886997,0.07866380363702774,5980.0078125,5726.5859375,7168.0,7168.0,72.10374045372009,133.22993326187134,1326.9786615496382,687.723642553396,99.41231834707372,53.80172326522802,21.19683003425598,21.719905376434326,110.06376194953918,83.24465870857239,7128.676924197074,9035.666812368621,131.49196600914001,105.20540475845337,223.65085625648499,258.4434959888458,0.0,1951.4609375,0.0,1.1309354305267334,5980.0078125,5726.5859375,-0.0703125,0.0,-0.07441125717014074,253.421875,0.0,-61.126192808151245,639.2550189962423,45.6105950818457,-0.5230753421783447,26.819103240966797,-1906.9898881715471,26.286561250686646,-34.79263973236084,-1951.4609375,-1.1309354305267334,253.421875
122,121,0.4296875,0.4609375,0.0,0.0,0.003954859916120768,0.07408130913972855,6414.0,6243.265625,7168.0,7168.0,74.95979571342468,141.9290895462036,1369.0538911330154,703.8180144703955,95.62459358085297,50.504093437917305,23.061588287353516,24.55138659477234,117.79100155830383,93.89139175415039,7138.2023149180495,8722.43966885067,141.09101057052612,118.67883968353271,236.64294743537903,280.68576741218567,0.0,2007.671875,0.0,1.3970439434051514,6414.0,6243.265625,-0.03125,0.0,-0.07012644922360778,170.734375,0.0,-66.96929383277893,665.23587666262,45.12050014293567,-1.4897983074188232,23.899609804153442,-1584.23735393262,22.412170886993408,-44.04281997680664,-2007.671875,-1.3970439434051514,170.734375
123,122,0.4765625,0.453125,0.0,0.0,0.004625740461051464,0.07687224447727203,5418.0,5186.875,7168.0,7168.0,91.0422842502594,126.47402143478394,952.1729459435549,656.1821871283947,78.73264669300713,56.67567077161505,20.09965229034424,18.98230767250061,100.95114135742188,74.07478475570679,7076.849160828992,9245.143300227273,121.28383708000183,93.2912950515747,232.39758729934692,240.15364003181458,0.0,1739.734375,0.0,1.116510033607483,5418.0,5186.875,0.0234375,0.0,-0.07224650401622057,231.125,0.0,-35.431737184524536,295.9907588151601,22.056975921392073,1.117344617843628,26.876356601715088,-2168.294139398281,27.992542028427124,-7.756052732467651,-1739.734375,-1.116510033607483,231.125
124,123,0.5234375,0.6015625,0.0,0.0,0.005339169409126043,0.07803019881248474,5146.09375,4882.9765625,7168.0,7168.0,99.91386485099792,121.2181658744812,824.0848266933758,644.5207649891311,71.74179490193555,59.13305112554095,18.485332012176514,17.952850103378296,95.00328063964844,69.09854054450989,7097.481218123282,9270.890455166034,113.7185971736908,87.28472757339478,233.75064659118652,228.5335259437561,0.0,1640.5859375,0.0,0.9857065677642822,5146.09375,4882.9765625,-0.078125,0.0,-0.0726910294033587,263.1171875,0.0,-21.304301023483276,179.56406170424475,12.608743776394597,0.5324819087982178,25.90474009513855,-2173.4092370427525,26.43386960029602,5.21712064743042,-1640.5859375,-0.9857065677642822,263.1171875
125,124,0.3359375,0.4609375,0.0,0.0,0.004663742147386074,0.07813021540641785,6469.7421875,6221.828125,7168.0,7168.0,75.90293550491333,143.12142658233643,1363.7927744349129,695.5579774264634,94.43640028304311,50.08334650630607,22.44672131538391,24.18750762939453,117.79836964607239,92.77471923828125,7175.370954110502,8768.70344291296,140.4806101322174,117.19969010353088,236.54250240325928,280.61132884025574,0.0,2052.5078125,0.0,1.3073701858520508,6469.7421875,6221.828125,-0.125,0.0,-0.07346647325903177,247.9140625,0.0,-67.2184910774231,668.2347970084495,44.35305377673704,-1.7407863140106201,25.023650407791138,-1593.332488802458,23.280920028686523,-44.06882643699646,-2052.5078125,-1.3073701858520508,247.9140625
126,125,0.59375,0.7421875,0.0,0.0,0.006263937801122665,0.09237298369407654,5540.0703125,4940.1328125,7168.0,7168.0,78.97179651260376,120.83701825141907,1122.4402750652005,654.1217761227881,90.76658144475667,59.31957030821407,20.20163607597351,19.563694953918457,103.53171038627625,75.01809334754944,7084.756904559257,8753.954822039637,123.96575212478638,94.81629705429077,223.03588557243347,235.66773390769958,0.0,1853.2890625,0.0,1.125150442123413,5540.0703125,4940.1328125,-0.1484375,0.0,-0.08610904589295387,599.9375,0.0,-41.86522173881531,468.31849894241236,31.4470111365426,0.6379411220550537,28.513617038726807,-1669.19791748038,29.149455070495605,-12.631848335266113,-1853.2890625,-1.125150442123413,599.9375
127,126,0.359375,0.5078125,0.0,0.0,0.004869729280471802,0.07827115058898926,6170.765625,5799.1875,7168.0,7168.0,82.13327503204346,132.9409520626068,1202.0980529691606,697.9564879022619,87.27278922219378,53.91867508684851,22.261507272720337,22.13596796989441,114.6684877872467,85.70926403999329,7053.81239090483,8882.213708482797,137.16374897956848,108.07984495162964,239.5765664577484,261.13457322120667,0.0,1955.9765625,0.0,1.2440245151519775,6170.765625,5799.1875,-0.1484375,0.0,-0.07340142130851746,371.578125,0.0,-50.807677030563354,504.1415650668987,33.35411413534527,0.12553930282592773,28.959223747253418,-1828.4013175779673,29.083904027938843,-21.558006763458252,-1955.9765625,-1.2440245151519775,371.578125
128,127,0.4296875,0.515625,0.0,0.0,0.004756408743560314,0.08267960697412491,5884.234375,5455.8515625,7168.0,7168.0,72.17803049087524,129.5961515903473,1304.3823634381679,673.5819229874561,99.3099971175603,55.310284387595146,20.433533191680908,20.452435970306396,107.25325870513916,78.67826771736145,7209.235498622203,9130.61536357999,127.91927981376648,99.36478185653687,220.225515127182,248.85659742355347,0.0,1986.5234375,0.0,1.120634913444519,5884.234375,5455.8515625,-0.0859375,0.0,-0.0779231982305646,428.3828125,0.0,-57.418121099472046,630.8004404507118,43.999712729965154,-0.01890277862548828,28.57499098777771,-1921.3798649577866,28.554497957229614,-28.63108229637146,-1986.5234375,-1.120634913444519,428.3828125
129,128,0.765625,0.8125,0.0,0.0,0.005897243972867727,0.0777820497751236,4612.875,4217.5234375,7168.0,7168.0,95.55702638626099,109.89947056770325,772.3764833541502,614.019109022267,75.01279886028979,65.22324414278388,17.77504253387451,16.29570746421814,88.52249574661255,62.55459141731262,6885.30067819878,8934.579977854655,106.52857780456543,79.08116030693054,222.09120178222656,209.07893896102905,0.0,1313.25,0.0,1.0015547275543213,4612.875,4217.5234375,-0.046875,0.0,-0.07188480580225587,395.3515625,0.0,-14.34244418144226,158.3573743318832,9.789554717505908,1.479335069656372,25.967904329299927,-2049.2792996558755,27.447417497634888,13.01226282119751,-1313.25,-1.0015547275543213,395.3515625
130,129,0.421875,0.4765625,0.0,0.0,0.004681185819208622,0.08066342025995255,6383.4765625,6101.03125,7168.0,7168.0,73.50231766700745,138.49942541122437,1389.556523410758,704.8151984036239,97.52073441375929,51.75472734790917,22.114240169525146,22.95432186126709,116.32373332977295,88.02919840812683,7169.070112595463,9062.674821838991,138.67279982566833,111.22865271568298,232.45295238494873,269.6622202396393,0.0,2025.03125,0.0,1.2909252643585205,6383.4765625,6101.03125,-0.0546875,0.0,-0.07598223444074392,282.4453125,0.0,-64.99710774421692,684.7413250071342,45.76600706585012,-0.8400816917419434,28.294534921646118,-1893.6047092435283,27.44414710998535,-37.20926785469055,-2025.03125,-1.2909252643585205,282.4453125
131,130,0.5078125,0.59375,0.0,0.0,0.005255087278783321,0.08328816294670105,5640.6953125,5083.1796875,7168.0,7168.0,81.07238936424255,120.80159544944763,1113.2165427432903,673.259940793041,88.41481121020824,59.33696465954064,20.733874559402466,19.87248969078064,105.7122004032135,76.59913563728333,6997.650197218986,8725.620654062313,126.67755603790283,96.70333313941956,227.91082644462585,237.39089608192444,0.0,1841.9453125,0.0,1.1693823337554932,5640.6953125,5083.1796875,-0.0859375,0.0,-0.07803307566791773,557.515625,0.0,-39.72920608520508,439.95660195024936,29.0778465506676,0.8613848686218262,29.113064765930176,-1727.9704568433272,29.974222898483276,-9.480069637298584,-1841.9453125,-1.1693823337554932,557.515625
132,131,0.625,0.6953125,0.0,0.0,0.005158852320164442,0.07806266844272614,5745.03125,5532.359375,7168.0,7168.0,82.68296098709106,127.0871090888977,1111.722402084163,696.5124207686686,86.6925895544441,56.402258666423585,20.89279270172119,22.002830266952515,106.69609045982361,84.38228273391724,7075.535727190206,8623.966743050658,127.82179284095764,106.62176871299744,230.79511952400208,257.2693314552307,0.0,1738.671875,0.0,1.278160810470581,5745.03125,5532.359375,-0.0703125,0.0,-0.0729038161225617,212.671875,0.0,-44.40414810180664,415.20998131549436,30.290330888020513,-1.1100375652313232,22.313807725906372,-1548.4310158604521,21.200024127960205,-26.474211931228638,-1738.671875,-1.278160810470581,212.671875
133,132,0.671875,0.7421875,0.0,0.0,0.005110069178044796,0.09850157052278519,5215.2421875,4544.7890625,7168.0,7168.0,90.37609124183655,113.92680096626282,923.2959055145825,638.2749658838713,79.31301189845902,62.91759216624245,19.96185851097107,17.473338842391968,99.4376962184906,67.12414216995239,6889.61054060107,8927.771448947591,119.63164186477661,84.82887506484985,230.51304030418396,218.6557011604309,0.0,1655.703125,0.0,1.0348765850067139,5215.2421875,4544.7890625,-0.0703125,0.0,-0.09339150134474039,670.453125,0.0,-23.55070972442627,285.02093963071115,16.395419732216574,2.4885196685791016,32.31355404853821,-2038.160908346521,34.80276679992676,11.857339143753052,-1655.703125,-1.0348765850067139,670.453125
134,133,0.5703125,0.6171875,0.0,0.0,0.006342677399516106,0.07979446649551392,4611.265625,4254.0,7168.0,7168.0,102.39644837379456,112.01653742790222,720.5352448423587,607.6245665405287,70.00242795368716,63.990551436332126,16.914050102233887,15.416209697723389,85.9440426826477,59.69638705253601,7061.362033444709,9400.099867118528,103.08779406547546,75.34503030776978,225.47550654411316,207.1798243522644,0.0,1345.296875,0.0,0.8975697755813599,4611.265625,4254.0,-0.046875,0.0,-0.07345178909599781,357.265625,0.0,-9.620089054107666,112.91067830182999,6.011876517355034,1.497840404510498,26.247655630111694,-2338.7378336738193,27.74276375770569,18.295682191848755,-1345.296875,-0.8975697755813599,357.265625
135,134,0.453125,0.4296875,0.0,0.0,0.004833338316529989,0.10322726517915726,5729.7578125,5378.984375,7168.0,7168.0,71.32682037353516,132.80798435211182,1285.2966740967354,648.0314449455122,100.49515683527635,53.97265860910583,20.28565788269043,20.485159873962402,104.87684178352356,78.562992811203,7210.447865706064,9054.00844019995,125.39629936218262,99.28219485282898,216.8814356327057,252.44005918502808,0.0,2038.796875,0.0,1.2478289604187012,5729.7578125,5378.984375,0.0234375,0.0,-0.09839392686262727,350.7734375,0.0,-61.48116397857666,637.2652291512231,46.52249822617052,-0.19950199127197266,26.313848972320557,-1843.5605744938866,26.114104509353638,-35.55862355232239,-2038.796875,-1.2478289604187012,350.7734375
136,135,0.75,0.7578125,0.0,0.0,0.005694401916116476,0.07593520730733871,5346.1484375,5031.0234375,7168.0,7168.0,87.37766671180725,121.01380157470703,978.9500935304935,665.1834249691439,82.03469227030064,59.23291316135445,20.58405303955078,19.877583742141724,102.42954277992249,76.42735505104065,6858.206928730875,8663.743492860598,123.24648380279541,96.5377950668335,230.67497873306274,237.5981011390686,0.0,1519.3828125,0.0,1.417217493057251,5346.1484375,5031.0234375,-0.0078125,0.0,-0.07024080539122224,315.125,0.0,-33.63613486289978,313.76666856134966,22.801779108946185,0.7064692974090576,26.002187728881836,-1805.536564129723,26.708688735961914,-6.923122406005859,-1519.3828125,-1.417217493057251,315.125
137,136,0.328125,0.421875,0.0,0.0,0.004218222573399544,0.09620165079832077,6277.1640625,5976.28125,7168.0,7168.0,76.23289632797241,138.0221655368805,1317.4709323374764,692.790897955079,94.02764876152055,51.93368740533679,22.224551916122437,22.07953715324402,115.3943350315094,85.21946597099304,7129.266785716656,9201.700469079604,137.85260891914368,107.53670740127563,234.15970945358276,265.40975284576416,0.0,1952.640625,0.0,1.2984943389892578,6277.1640625,5976.28125,-0.09375,0.0,-0.09198342822492123,300.8828125,0.0,-61.78926920890808,624.6800343823974,42.09396135618376,0.14501476287841797,30.174869060516357,-2072.4336833629477,30.315901517868042,-31.250043392181396,-1952.640625,-1.2984943389892578,300.8828125
138,137,0.8359375,0.9140625,0.0,0.0,0.005951998755335808,0.07409875094890594,5147.8984375,4431.765625,7168.0,7168.0,86.94544792175293,111.31993770599365,947.3339544368798,636.9770901891385,82.44249896154292,64.39098105616405,20.55040740966797,17.491096019744873,100.90635991096497,67.68025588989258,6729.119954372821,8678.247330440645,121.68774580955505,85.4098961353302,228.62155270576477,217.3167634010315,0.0,1295.1171875,0.0,1.0313926935195923,5147.8984375,4431.765625,-0.078125,0.0,-0.06814675219357014,716.1328125,0.0,-24.374489784240723,310.3568642477413,18.051517905378873,3.0593113899230957,33.22610402107239,-1949.1273760678241,36.27784967422485,11.304789304733276,-1295.1171875,-1.0313926935195923,716.1328125
139,138,0.4609375,0.5390625,0.0,0.0,0.005353535525500774,0.08476299047470093,6137.015625,5754.8828125,7168.0,7168.0,72.97232794761658,134.20034265518188,1345.6093941594904,686.1243658415099,98.22901641764221,53.412680311984445,21.422632694244385,21.54769468307495,111.71978092193604,83.4072949886322,7198.027004384358,9054.951369696559,133.3786268234253,105.18949174880981,226.56150460243225,259.4150538444519,0.0,1832.2265625,0.0,1.2844314575195312,6137.015625,5754.8828125,-0.078125,0.0,-0.07940945494920015,382.1328125,0.0,-61.22801470756531,659.4850283179806,44.81633610565777,-0.1250619888305664,28.312485933303833,-1856.9243653122003,28.18913507461548,-32.85354924201965,-1832.2265625,-1.2844314575195312,382.1328125
140,139,0.4296875,0.4921875,0.0,0.0,0.005276798270642757,0.08921639621257782,5566.1953125,5162.03125,7168.0,7168.0,70.62432599067688,128.37253999710083,1261.0261938890108,643.3813649076762,101.49477392458581,55.83748674102641,19.840506076812744,18.910818338394165,102.65329074859619,73.39111733436584,7160.033493714875,9309.955002961313,122.72747254371643,92.53623104095459,213.36836791038513,241.0462212562561,0.0,1745.5703125,0.0,1.122989535331726,5566.1953125,5162.03125,-0.0625,0.0,-0.08393959794193506,404.1640625,0.0,-57.74821400642395,617.6448289813345,45.657287183559404,0.9296877384185791,29.262173414230347,-2149.9215092464383,30.19124150276184,-27.67785334587097,-1745.5703125,-1.122989535331726,404.1640625
141,140,0.3984375,0.484375,0.0,0.0,0.004780725575983524,0.08022038638591766,6181.25,5905.6484375,7168.0,7168.0,74.62091779708862,136.40001845359802,1325.3656336542492,692.744591029104,96.05885603674072,52.55131253841058,22.618371725082397,21.54559302330017,112.45236539840698,85.14542627334595,7225.388253251543,9128.323552046233,135.3031566143036,106.92821669578552,230.17918491363525,263.40882420539856,0.0,1806.0859375,0.0,1.3218774795532227,6181.25,5905.6484375,-0.0859375,0.0,-0.07543966080993414,275.6015625,0.0,-61.7791006565094,632.6210426251453,43.50754349833014,1.0727787017822266,27.306939125061035,-1902.9352987946904,28.374939918518066,-33.229639291763306,-1806.0859375,-1.3218774795532227,275.6015625
142,141,0.453125,0.4921875,0.0,0.0,0.005041320808231831,0.1029646247625351,5901.7890625,5444.2734375,7168.0,7168.0,75.68108010292053,133.05736255645752,1247.7177237902026,654.6678314252553,94.71323599309184,53.871502202356886,20.635672330856323,19.988988399505615,107.57447385787964,77.07958626747131,7199.226472844819,9287.68607444013,128.4440860748291,97.30146670341492,224.1645221710205,250.36524200439453,0.0,1829.8515625,0.0,1.1916933059692383,5901.7890625,5444.2734375,-0.0390625,0.0,-0.09792330395430326,457.515625,0.0,-57.37628245353699,593.0498923649474,40.841733790734956,0.646683931350708,30.494887590408325,-2088.4596015953102,31.142619371414185,-26.200719833374023,-1829.8515625,-1.1916933059692383,457.515625
143,142,0.484375,0.53125,0.0,0.0,0.00447797728702426,0.07975813001394272,6141.4140625,5777.6640625,7168.0,7168.0,80.22330284118652,134.11858892440796,1224.8638677283693,689.2603459472914,89.35059697292792,53.445238706172454,23.002623319625854,23.29643440246582,116.31926441192627,89.10913705825806,7003.93872088886,8620.137343466895,139.55543613433838,112.64115977287292,240.1136496067047,266.8887372016907,0.0,1732.5625,0.0,1.4024378061294556,6141.4140625,5777.6640625,-0.046875,0.0,-0.07528015272691846,363.75,0.0,-53.895286083221436,535.6035217810779,35.905358266755464,-0.2938110828399658,27.210127353668213,-1616.1986225780347,26.914276361465454,-26.775087594985962,-1732.5625,-1.4024378061294556,363.75
144,143,0.5078125,0.515625,0.0,0.0,0.0055483621545135975,0.10059496760368347,5711.8828125,5258.265625,7168.0,7168.0,88.04528188705444,126.55463075637817,1037.9900324157786,664.7899764486481,81.41265319810319,56.63957104658332,22.767038345336914,19.455571174621582,109.64467239379883,75.04383897781372,6842.621566740459,9223.861804360024,132.64175295829773,94.73381328582764,240.65274381637573,241.16183161735535,0.0,1810.3046875,0.0,1.204777479171753,5711.8828125,5258.265625,-0.0078125,0.0,-0.09504660544916987,453.6171875,0.0,-38.50934886932373,373.20005596713054,24.773082151519866,3.311467170715332,34.60083341598511,-2381.240237619565,37.90793967247009,-0.5090878009796143,-1810.3046875,-1.204777479171753,453.6171875
145,144,0.7265625,0.734375,0.0,0.0,0.00737136323004961,0.08143479377031326,4413.7109375,4153.203125,7168.0,7168.0,108.97623443603516,110.45659112930298,648.025465051748,601.6051131091912,65.77580916697337,64.89427137588356,16.246091842651367,14.892272472381592,82.51703977584839,57.083441495895386,7078.235011660595,9647.806536674922,98.99399662017822,72.20702362060547,228.0984182357788,202.85553550720215,0.0,1186.4296875,0.0,0.8659325838088989,4413.7109375,4153.203125,-0.0078125,0.0,-0.07406343054026365,260.5078125,0.0,-1.4803566932678223,46.42035194255686,0.8815377910898121,1.3538193702697754,25.433598279953003,-2569.5715250143267,26.786972999572754,25.24288272857666,-1186.4296875,-0.8659325838088989,260.5078125
146,145,0.71875,0.6875,0.0,0.0,0.007275203708559275,0.07623441517353058,4579.859375,4286.5234375,7168.0,7168.0,95.50727128982544,110.57497644424438,767.2478651141864,620.2522234728447,75.05187723611176,64.82479337098793,17.216740131378174,15.73029899597168,86.76715040206909,60.390535831451416,6940.299378388251,9349.859083481317,104.21326518058777,76.35331559181213,219.89133405685425,207.00306630134583,0.0,1219.84375,0.0,0.9748073220252991,4579.859375,4286.5234375,0.03125,0.0,-0.0689592114649713,293.3359375,0.0,-15.067705154418945,146.99564164134176,10.22708386512383,1.4864411354064941,26.376614570617676,-2409.5597050930655,27.859949588775635,12.888267755508423,-1219.84375,-0.9748073220252991,293.3359375
