phase,run_id,group,seed,rollout_seed,step,framework_consistency,operator_case,reward,raw_reward,response_length,truncated_ratio,rollout_kl,train_loss,pg_loss,pg_clipfrac,entropy,ppo_kl,grad_norm,mean_abs_dlogp,max_abs_dlogp,mismatch_count,active_token_count,rollout_time,train_time,step_time,update_weights_time,actor_tokens_per_second,actor_train_tflops
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,15,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.33019769191741943,0.0,0.0,0.0,0.0,0.0,57344.0,106.21630501747131,9.864837408065796,135.7345154285431,14.903329133987427,5971.6242021335165,38.71441462488549
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,16,True,R/R,0.0,1.0,4689.875,0.0,0.0,0.0,0.0,0.0,0.276747465133667,0.0,0.0,0.0,0.0,0.0,37519.0,80.39818501472473,8.431106567382812,108.31882071495056,14.893224954605103,4689.210162405293,29.2184809711265
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,17,True,R/R,1.4901161193847656e-08,0.375,6066.875,0.25,0.0,-2.60770320892334e-08,-2.60770320892334e-08,0.0,0.28465336561203003,0.0,0.8873158263796865,0.0,0.0,0.0,48535.0,97.19358205795288,9.30036997795105,126.12310886383057,14.866850852966309,5381.465821192442,34.29128877268018
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,18,True,R/R,3.725290298461914e-09,0.125,7132.5,0.75,0.0,7.450580596923828e-09,7.450580596923828e-09,0.0,0.25973057746887207,0.0,0.7212044644319678,0.0,0.0,0.0,57060.0,105.796058177948,9.898650169372559,135.1678385734558,14.826037645339966,5931.204229946745,38.43860829296844
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,19,True,R/R,-3.725290298461914e-09,0.875,4652.375,0.0,0.0,-1.4901161193847656e-08,-1.4901161193847656e-08,0.0,0.29449933767318726,0.0,0.9413672791325095,0.0,0.0,0.0,37219.0,76.11164999008179,8.281607627868652,104.26063537597656,15.113470554351807,4681.206579602738,29.099304288535333
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,20,True,R/R,1.4901161193847656e-08,0.375,6816.875,0.625,0.0,-3.725290298461914e-08,-3.725290298461914e-08,0.0,0.24625220894813538,0.0,0.8152251392493883,0.0,0.0,0.0,54535.0,103.47640776634216,9.686241149902344,132.92202854156494,15.027012586593628,5796.830105195905,37.40130199533276
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,21,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.41630423069000244,0.0,0.0,0.0,0.0,0.0,57344.0,106.26401209831238,9.841235160827637,135.62841892242432,14.919235706329346,5982.2227976844615,38.78180281329721
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,22,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2508235573768616,0.0,0.0,0.0,0.0,0.0,57344.0,106.1765387058258,9.85792851448059,135.67486262321472,14.9394690990448,5946.71487341644,38.531223132893125
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,23,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.36989474296569824,0.0,0.0,0.0,0.0,0.0,57344.0,106.6138846874237,9.927589893341064,136.03686952590942,14.929622173309326,5935.141033373024,38.48117384683777
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,24,True,R/R,-3.725290298461914e-09,0.875,5981.125,0.125,0.0,-5.587935447692871e-09,-5.587935447692871e-09,0.0,0.2737797498703003,0.0,0.838666294543068,0.0,0.0,0.0,47849.0,96.8875789642334,9.3179612159729,125.96221828460693,14.972325086593628,5512.711307602965,35.21945175095536
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,25,True,R/R,0.0,0.75,4911.875,0.0,0.0,2.9802322387695312e-08,2.9802322387695312e-08,0.0,0.25254160165786743,0.0,0.9503059283615437,0.0,0.0,0.0,39295.0,76.27589797973633,8.336561918258667,104.34955954551697,15.04804515838623,4871.781731055424,30.391672453229415
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,26,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2708841562271118,0.0,0.0,0.0,0.0,0.0,57344.0,106.2290210723877,9.865432500839233,135.7734396457672,14.896524906158447,5946.760697074138,38.53546602826195
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,27,True,R/R,3.725290298461914e-09,0.125,6500.5,0.5,0.0,3.725290298461914e-08,3.725290298461914e-08,0.0,0.38082581758499146,0.0,1.0635068274360884,0.0,0.0,0.0,52004.0,100.56073665618896,9.54113507270813,129.76586151123047,14.899926900863647,5605.325232218392,36.00769321343525
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,28,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2273862659931183,0.0,0.0,0.0,0.0,0.0,57344.0,107.02325057983398,9.903135538101196,136.6555371284485,14.947538137435913,6082.129774363316,39.5431592152662
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,29,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3708828091621399,0.0,0.0,0.0,0.0,0.0,57344.0,106.32073712348938,9.81855297088623,135.91527724266052,14.975807428359985,6004.367014262157,38.93266464625175
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,30,True,R/R,0.0,1.0,3108.5,0.0,0.0,0.0,0.0,0.0,0.20954370498657227,0.0,0.0,0.0,0.0,0.0,24868.0,60.98711681365967,5.526556968688965,86.19332838058472,14.876710891723633,4748.48139736718,28.84679357334061
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,31,True,R/R,0.0,1.0,5337.875,0.0,0.0,0.0,0.0,0.0,0.22268211841583252,0.0,0.0,0.0,0.0,0.0,42703.0,87.66281962394714,8.869309663772583,116.26382637023926,14.943670988082886,4969.989521897735,31.289083527934324
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,32,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2883322238922119,0.0,0.0,0.0,0.0,0.0,57344.0,107.22105598449707,9.8440682888031,136.98107171058655,15.096868991851807,6156.570289452184,40.05845648139664
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,33,True,R/R,1.4901161193847656e-08,0.375,6945.625,0.625,0.0,-2.2351741790771484e-08,-2.2351741790771484e-08,0.0,0.2602505087852478,0.0,0.7806399443076306,0.0,0.0,0.0,55565.0,104.282883644104,9.866642951965332,133.9430251121521,14.915541887283325,5810.937330354535,37.56417413616166
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,34,True,R/R,0.0,0.5,6497.25,0.5,0.0,-1.1175870895385742e-08,-1.1175870895385742e-08,0.0,0.2375715970993042,0.0,0.7908053271644351,0.0,0.0,0.0,51978.0,101.46691846847534,9.53995943069458,130.77171444892883,14.974579572677612,5777.917730592018,37.238323488052
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,35,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.32077518105506897,0.0,0.0,0.0,0.0,0.0,57344.0,106.19772243499756,9.952434301376343,135.98732161521912,15.066859483718872,5906.555419452072,38.28538422593681
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,36,True,R/R,3.725290298461914e-09,0.125,7068.0,0.875,0.0,1.862645149230957e-08,1.862645149230957e-08,0.0,0.26625216007232666,0.0,0.8614848506833118,0.0,0.0,0.0,56544.0,105.29426527023315,9.810298442840576,134.96621346473694,15.152300357818604,5900.946675132422,38.18230598038146
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,37,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2816567122936249,0.0,0.0,0.0,0.0,0.0,57344.0,106.56787848472595,9.82964825630188,136.12128615379333,14.950417757034302,6013.8226928252125,39.006612348448655
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,38,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.29822665452957153,0.0,0.0,0.0,0.0,0.0,57344.0,106.97879648208618,9.84903621673584,136.60949420928955,14.850255727767944,6162.899802982872,40.107137455201766
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,39,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.30728551745414734,0.0,0.0,0.0,0.0,0.0,57344.0,106.5908796787262,9.838685512542725,136.20074677467346,15.003084897994995,5987.9298831157885,38.82144981271271
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,40,True,R/R,1.4901161193847656e-08,0.375,6855.625,0.625,0.0,-1.4901161193847656e-08,-1.4901161193847656e-08,0.0,0.2551245093345642,0.0,0.9143306958200721,0.0,0.0,0.0,54845.0,103.71215915679932,9.697691679000854,133.26171445846558,15.107828140258789,5867.454027559696,37.893810311611404
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,41,True,R/R,0.0,0.25,7050.625,0.75,0.0,4.842877388000488e-08,4.842877388000488e-08,0.0,0.28912225365638733,0.0,0.7836617437435477,0.0,0.0,0.0,56405.0,105.20541858673096,9.899551630020142,134.90533542633057,15.015484094619751,5866.315344762962,37.97075420766998
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,42,True,R/R,0.0,0.25,6968.25,0.625,0.0,1.4901161193847656e-08,1.4901161193847656e-08,0.0,0.36653923988342285,0.0,0.9532017911400337,0.0,0.0,0.0,55746.0,104.5614914894104,9.760751008987427,133.96329832077026,14.927266597747803,5912.034577244047,38.24201852978717
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,43,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.32147958874702454,0.0,0.0,0.0,0.0,0.0,57344.0,106.29735445976257,9.897690534591675,135.9020278453827,14.952976703643799,5952.980509683057,38.59683815630621
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,44,True,R/R,0.0,1.0,4243.75,0.0,0.0,0.0,0.0,0.0,0.21138995885849,0.0,0.0,0.0,0.0,0.0,33950.0,66.31960105895996,7.066495895385742,93.350013256073,14.974580764770508,4992.346842812979,30.778111474692942
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,45,True,R/R,0.0,1.0,4874.0,0.0,0.0,0.0,0.0,0.0,0.20010879635810852,0.0,0.0,0.0,0.0,0.0,38992.0,72.55945420265198,8.476034879684448,100.88292741775513,15.098487377166748,4784.557821646986,29.820402257482584
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,46,True,R/R,0.0,0.75,6037.125,0.25,0.0,0.0,0.0,0.0,0.3164231777191162,0.0,0.8480147908738217,0.0,0.0,0.0,48297.0,96.58438777923584,9.305993795394897,125.73517966270447,15.065187931060791,5353.792606594454,34.11683074795467
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,47,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.47959819436073303,0.0,0.0,0.0,0.0,0.0,57344.0,106.82682824134827,9.812131643295288,136.32354831695557,14.990311861038208,6073.427954826934,39.43352192914919
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,48,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.4745352864265442,0.0,0.0,0.0,0.0,0.0,57344.0,106.49479532241821,9.810868978500366,136.1824493408203,14.934295177459717,6038.778052974463,39.17916223994184
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,49,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.30813440680503845,0.0,0.0,0.0,0.0,0.0,57344.0,106.24778628349304,9.804491519927979,135.6864812374115,14.865354299545288,5985.280277714886,38.78573779323426
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,50,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.25222480297088623,0.0,0.0,0.0,0.0,0.0,57344.0,106.66037225723267,9.81129264831543,136.2628858089447,15.021666765213013,5996.166543108947,38.8688822659432
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,51,True,R/R,1.4901161193847656e-08,0.375,6949.25,0.5,0.0,-2.9802322387695312e-08,-2.9802322387695312e-08,0.0,0.2668120861053467,0.0,0.7702904843169147,0.0,0.0,0.0,55594.0,104.00471186637878,9.981399774551392,133.74109363555908,14.951888084411621,5684.76766754759,36.69337198810463
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,52,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.30809175968170166,0.0,0.0,0.0,0.0,0.0,57344.0,106.72320866584778,9.898323059082031,136.53400659561157,15.013869285583496,5942.1887171893295,38.51569662549951
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,53,True,R/R,0.0,1.0,5540.875,0.0,0.0,0.0,0.0,0.0,0.24656343460083008,0.0,0.0,0.0,0.0,0.0,44327.0,88.91462755203247,8.945593357086182,118.57406449317932,15.92919111251831,5088.491727795756,32.10356184865426
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,54,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2938944697380066,0.0,0.0,0.0,0.0,0.0,57344.0,106.40048933029175,9.902449131011963,137.03448700904846,15.912866830825806,5964.016726558475,38.677626761323395
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,55,True,R/R,-3.725290298461914e-09,0.875,6562.375,0.125,0.0,-3.725290298461914e-09,-3.725290298461914e-09,0.0,0.2775299549102783,0.0,0.780283406257209,0.0,0.0,0.0,52499.0,100.62243008613586,9.710201978683472,130.02934336662292,15.001430034637451,5537.3042058111,35.51775898214651
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,56,True,R/R,-1.4901161193847656e-08,0.625,6170.25,0.375,0.0,4.470348358154297e-08,4.470348358154297e-08,0.0,0.2046162635087967,0.0,0.7861293626792512,0.0,0.0,0.0,49362.0,97.864675283432,9.190547466278076,126.71147108078003,14.999943971633911,5538.948791285636,35.43850656176271
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,57,True,R/R,-3.725290298461914e-09,0.875,2978.75,0.0,0.0,-2.60770320892334e-08,-2.60770320892334e-08,0.0,0.2358812391757965,0.0,1.4702926001990881,0.0,0.0,0.0,23830.0,49.6390118598938,5.527188777923584,74.83760261535645,14.985628366470337,4581.695489050815,27.64256719480009
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,58,True,R/R,0.0,1.0,4510.875,0.0,0.0,0.0,0.0,0.0,0.24237072467803955,0.0,0.0,0.0,0.0,0.0,36087.0,69.9599142074585,7.91239857673645,97.57237434387207,14.941673040390015,4768.262988647216,29.550461733600347
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,59,True,R/R,0.0,1.0,5017.625,0.0,0.0,0.0,0.0,0.0,0.2102598249912262,0.0,0.0,0.0,0.0,0.0,40141.0,78.26121830940247,8.109006404876709,106.02419710159302,14.863475322723389,5170.745895265587,32.376801662276
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,60,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.28096139430999756,0.0,0.0,0.0,0.0,0.0,57344.0,106.51224207878113,9.877191543579102,136.1457769870758,14.98118782043457,5997.908731405037,38.914668310909704
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,61,True,R/R,1.4901161193847656e-08,0.375,7036.25,0.625,0.0,-2.2351741790771484e-08,-2.2351741790771484e-08,0.0,0.3298438787460327,0.0,0.9002060773474415,0.0,0.0,0.0,56290.0,105.42333936691284,9.90343189239502,135.16806197166443,14.97621750831604,5888.386674553906,38.13348647118055
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,62,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.36733803153038025,0.0,0.0,0.0,0.0,0.0,57344.0,106.75248694419861,9.894654512405396,136.4301495552063,14.97618055343628,6083.057013407893,39.54582400205364
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,63,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3548415005207062,0.0,0.0,0.0,0.0,0.0,57344.0,106.32678389549255,9.813729286193848,135.99433970451355,15.049269199371338,6007.40541231056,38.95236579576498
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,64,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.37114471197128296,0.0,0.0,0.0,0.0,0.0,57344.0,106.22202038764954,9.825403213500977,135.77802300453186,15.010293960571289,5969.125482489209,38.679071280316414
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,65,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3503168225288391,0.0,0.0,0.0,0.0,0.0,57344.0,106.46703314781189,9.836357593536377,136.16922092437744,14.923014640808105,6006.590600323505,38.957711001373305
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,66,True,R/R,0.0,1.0,4224.0,0.0,0.0,0.0,0.0,0.0,0.31599417328834534,0.0,0.0,0.0,0.0,0.0,33792.0,65.19593548774719,7.601423978805542,92.6731686592102,15.138614416122437,4703.056736681896,29.018996544982876
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,67,True,R/R,1.4901161193847656e-08,0.375,7027.0,0.625,0.0,-4.470348358154297e-08,-4.470348358154297e-08,0.0,0.22928835451602936,0.0,0.7965533037279625,0.0,0.0,0.0,56216.0,105.34095072746277,9.878845930099487,134.99712133407593,15.019336462020874,5869.5127786628855,37.982721137592016
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,68,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.41317498683929443,0.0,0.0,0.0,0.0,0.0,57344.0,106.55006647109985,9.864076137542725,136.19565725326538,14.96815824508667,6048.294656413811,39.27368104290816
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,69,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.38546353578567505,0.0,0.0,0.0,0.0,0.0,57344.0,106.59827208518982,9.854967832565308,136.3621141910553,15.0770423412323,5976.796378861196,38.747285185475846
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,70,True,R/R,0.0,1.0,3331.625,0.0,0.0,0.0,0.0,0.0,0.23300614953041077,0.0,0.0,0.0,0.0,0.0,26653.0,53.46547722816467,5.598073244094849,78.79816770553589,15.010534524917603,4998.08255547503,30.328894297252425
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,71,True,R/R,3.725290298461914e-09,0.125,7121.625,0.875,0.0,3.725290298461914e-08,3.725290298461914e-08,0.0,0.3257186710834503,0.0,0.8702095916010776,0.0,0.0,0.0,56973.0,105.86921048164368,9.850673913955688,135.4983196258545,15.00736927986145,5945.6365445202955,38.520093608425555
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,72,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.23375561833381653,0.0,0.0,0.0,0.0,0.0,57344.0,106.54213905334473,9.843961715698242,136.27898144721985,15.143894910812378,6052.797785396634,39.29689690664787
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,73,True,R/R,0.0,1.0,5918.375,0.0,0.0,0.0,0.0,0.0,0.30153530836105347,0.0,0.0,0.0,0.0,0.0,47347.0,93.54915070533752,9.397582054138184,122.95200419425964,15.188085079193115,5246.38654360158,33.385740661337515
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,74,True,R/R,0.0,0.5,4155.75,0.0,0.0,-7.450580596923828e-09,-7.450580596923828e-09,0.0,0.23623663187026978,0.0,1.2216588055894206,0.0,0.0,0.0,33246.0,69.1568500995636,7.360716342926025,96.44385313987732,15.163073062896729,4741.963367901251,29.264940081630925
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,75,True,R/R,-1.4901161193847656e-08,0.625,6052.75,0.125,0.0,7.450580596923828e-09,7.450580596923828e-09,0.0,0.30924585461616516,0.0,1.0787967855622715,0.0,0.0,0.0,48422.0,97.9136700630188,9.674626588821411,127.4682092666626,14.976666688919067,5513.771884856736,35.37368359499907
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,76,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3060561716556549,0.0,0.0,0.0,0.0,0.0,57344.0,106.52511405944824,9.903577327728271,136.1592755317688,14.949386835098267,6001.928443375349,38.95667872713606
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,77,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.33469098806381226,0.0,0.0,0.0,0.0,0.0,57344.0,106.81695032119751,9.847840070724487,137.4838376045227,15.9849271774292,6019.4064857897365,39.05614368349134
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,78,True,R/R,0.0,0.5,6752.875,0.5,0.0,-1.862645149230957e-08,-1.862645149230957e-08,0.0,0.41742831468582153,0.0,1.0214754472564866,0.0,0.0,0.0,54023.0,102.81700229644775,9.736615657806396,132.2736575603485,14.944515943527222,5764.129191040407,37.17656550376393
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,79,True,R/R,0.0,1.0,5067.625,0.0,0.0,0.0,0.0,0.0,0.2915680706501007,0.0,0.0,0.0,0.0,0.0,40541.0,77.52631855010986,8.729440689086914,106.09501242637634,15.120133876800537,4775.482209090981,29.86245640545893
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,80,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.29485151171684265,0.0,0.0,0.0,0.0,0.0,57344.0,106.7823543548584,9.843806982040405,136.4395546913147,15.002877473831177,6003.200113845156,38.93572089064885
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,81,True,R/R,0.0,1.0,3349.625,0.0,0.0,0.0,0.0,0.0,0.2397172451019287,0.0,0.0,0.0,0.0,0.0,26797.0,55.97676181793213,5.720515251159668,81.57199048995972,15.074735641479492,4924.813717378232,29.893305679884858
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,82,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.39020875096321106,0.0,0.0,0.0,0.0,0.0,57344.0,106.35240912437439,9.853389263153076,135.8438367843628,14.898651361465454,5972.2950537274155,38.716121845669164
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,83,True,R/R,3.725290298461914e-09,0.125,7129.875,0.875,0.0,3.5390257835388184e-08,3.5390257835388184e-08,0.0,0.44043827056884766,0.0,0.8855494044418792,0.0,0.0,0.0,57039.0,106.36530947685242,9.858709812164307,142.44967007637024,14.922964096069336,5969.183547900011,38.69480955938866
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,84,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.5726093053817749,0.0,0.0,0.0,0.0,0.0,57344.0,106.47894048690796,9.87036395072937,136.27907395362854,15.09342646598816,6000.813125980792,38.9321848535696
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,85,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3491520285606384,0.0,0.0,0.0,0.0,0.0,57344.0,107.067143201828,9.824211120605469,136.6291332244873,15.085466861724854,6069.717994967984,39.41211896978199
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,86,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3279462456703186,0.0,0.0,0.0,0.0,0.0,57344.0,106.30723237991333,9.843793630599976,136.12620329856873,14.889881372451782,5949.784084838917,38.54716183091577
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,87,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3608044981956482,0.0,0.0,0.0,0.0,0.0,57344.0,106.57853746414185,9.828668117523193,136.37852001190186,15.226176738739014,6039.920446653738,39.19726147894369
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,88,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.251244455575943,0.0,0.0,0.0,0.0,0.0,57344.0,107.01968455314636,9.884571552276611,136.7266767024994,15.078819990158081,6026.666582580033,39.127910427510635
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,89,True,R/R,0.0,1.0,5813.875,0.0,0.0,0.0,0.0,0.0,0.393779993057251,0.0,0.0,0.0,0.0,0.0,46511.0,89.95168161392212,9.089494943618774,118.86382627487183,15.018502712249756,5260.085745247838,33.313098963505404
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,90,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.28112536668777466,0.0,0.0,0.0,0.0,0.0,57344.0,106.75732016563416,9.86957597732544,136.56151676177979,15.126234769821167,5998.259047507745,38.912961018807444
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,91,True,R/R,1.4901161193847656e-08,0.375,6975.25,0.625,0.0,-3.725290298461914e-08,-3.725290298461914e-08,0.0,0.5207419395446777,0.0,0.9746730684249759,0.0,0.0,0.0,55802.0,104.65662789344788,9.841892719268799,134.41095662117004,15.10407567024231,5864.999530210155,37.93936006623262
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,92,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3850135803222656,0.0,0.0,0.0,0.0,0.0,57344.0,106.39062929153442,9.838010549545288,136.21383929252625,15.19633936882019,5994.91052093602,38.873337161422334
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,93,True,R/R,0.0,1.0,3256.75,0.0,0.0,0.0,0.0,0.0,0.22374367713928223,0.0,0.0,0.0,0.0,0.0,26054.0,52.55140733718872,5.567930459976196,77.95188665390015,15.052792310714722,4923.183400068513,29.858651962374598
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,94,True,R/R,1.4901161193847656e-08,0.375,6752.5,0.625,0.0,0.0,0.0,0.0,0.22581343352794647,0.0,0.7457431149038612,0.0,0.0,0.0,54020.0,102.60830640792847,9.712428569793701,131.75494360923767,14.90739369392395,5682.151644089104,36.57832168312189
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,95,True,R/R,3.725290298461914e-09,0.125,7148.125,0.875,0.0,-7.450580596923828e-09,-7.450580596923828e-09,0.0,0.2239258736371994,0.0,0.7658441580241572,0.0,0.0,0.0,57185.0,105.98967838287354,9.991149663925171,135.9380567073822,15.13006854057312,5861.9912745915235,37.976109180348
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,96,True,R/R,-3.725290298461914e-09,0.875,4928.875,0.0,0.0,-2.0489096641540527e-08,-2.0489096641540527e-08,0.0,0.4052520990371704,0.0,1.2423779803408328,0.0,0.0,0.0,39431.0,77.97472834587097,8.468602418899536,106.30384039878845,15.071055889129639,4846.443823544827,30.277527453630057
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,97,True,R/R,3.725290298461914e-09,0.125,6745.5,0.75,0.0,1.1175870895385742e-08,1.1175870895385742e-08,0.0,0.3589279055595398,0.0,1.0690678508661433,0.0,0.0,0.0,53964.0,102.65692257881165,9.622698545455933,132.00204038619995,14.914534091949463,5762.504404158269,37.137722049879024
